textId,word,kana,pos,desc,group,lesson
i_c618f65eab9f,中国人,ちゅうごくじん,名,中国人,1,101
i_10269f77250a,日本人,にほんじん,名,日本人,1,101
i_b6b58835a898,韓国人,かんこくじん,名,韩国人,1,101
i_cf55132b0e85,アメリカ人,アメリカじん,名,美国人,1,101
i_a0cc4a1ddf4d,フランス人,フランスじん,名,法国人,1,101
i_8b77f2e4fc71,学生,がくせい,名,(大)学生,1,101
i_9660bf926fde,先生,せんせい,名,老师,1,101
i_928ff481467b,留学生,りゅうがくせい,名,留学生,1,101
i_fb0acabff484,教授,きょうじゅ,名,教授,1,101
i_2c94eaa40c91,社員,しゃいん,名,职员,1,101
i_af14cad672d5,会社員,かいしゃいん,名,公司职员,1,101
i_d0d1ba21bba4,店員,てんいん,名,店员,1,101
i_52e86332094f,研修生,けんしゅうせい,名,进修生,1,101
i_0f157e7853c2,企業,きぎょう,名,企业,1,101
i_a661b08fb6fd,大学,だいがく,名,大学,1,101
i_123e38bf52b4,父,ちち,名,(我)父亲,1,101
i_ce844e64df06,課長,かちょう,名,科长,1,101
i_4325c476e194,社長,しゃちょう,名,总经理，社长,1,101
i_b34155d799ae,出迎え,でむかえ,名,迎接,1,101
i_e37cfddef4ec,あの人,あのひと,名,那个人,1,101
i_637cb75f3b12,わたし,わたし,代,我,1,101
i_7a50ce7c7ea5,あなた,あなた,代,你,1,101
i_3d2041c86390,どうも,どうも,副,非常，很,1,101
i_1e6333f009da,はい,はい,叹,哎，是(应答)；是的,1,101
i_621ac75f9759,いいえ,いいえ,叹,不，不是,1,101
i_7b950a59554c,あっ,あっ,叹,哎，哎呀,1,101
i_2c1a13eb3f96,李,り,专,李,1,101
i_dc0c0a6f54f2,王,おう,专,王,1,101
i_697474610dfb,張,ちょう,专,张,1,101
i_20c5fd1e17de,森,もり,专,森,1,101
i_1140d8a76d87,林,はやし,专,林,1,101
i_7f0293fcb6ec,小野,おの,专,小野,1,101
i_29b978687304,吉田,よしだ,专,吉田,1,101
i_2157492c8387,田中,たなか,专,田中,1,101
i_98b87eff4ca8,中村,なかむら,专,中村,1,101
i_a5da306866b9,太郎,たろう,专,太郎,1,101
i_12f691b9ca21,金,キム,专,金,1,101
i_fe370501d503,デュポン,デュポン,专,迪蓬,1,101
i_bf122e34c03e,スミス,スミス,专,史密斯,1,101
i_6b08812acd0f,ジョンソン,ジョンソン,专,约翰逊,1,101
i_c322f0d5020e,中国,ちゅうごく,专,中国,1,101
i_689a723285c0,東京大学,とうきょうだいがく,专,东京大学,1,101
i_9e3c6c36bb02,北京大学,ペキンだいがく,专,北京大学,1,101
i_d5497070d429,JC企画,ジェーシーきかく,专,JC策划公司,1,101
i_c99cdd3119f9,北京旅行社,ペキンりょこうしゃ,专,北京旅行社,1,101
i_41865ac25864,日中商事,にっちゅうしょうじ,专,日中商社,1,101
i_5eb68c891334,こんにちは,こんにちは,熟语,你好,1,101
i_40aee3083355,すみません,すみません,熟语,对不起，请问,1,101
i_8dce1cd4292e,どうぞ,どうぞ,熟语,请,1,101
i_21e182a12d1e,よろしくお願いします,よろしくおねがいします,熟语,请多关照,1,101
i_485cb3c67e83,はじめまして,はじめまして,熟语,初次见面,1,101
i_70f650fccbf2,こちらこそ,こちらこそ,熟语,我才要（请您～）,1,101
i_33cbbdb20f90,そうです,そうです,熟语,是（这样）,1,101
i_0d4eb05757a0,ちがいます,ちがいます,熟语,不是,1,101
i_d6cb081f914e,分かりません,わかりません,熟语,不知道,1,101
i_f5ab30bbcec5,どうもすみません,どうもすみません,熟语,实在对不起,1,101
i_e6f223ed7a13,本,ほん,名,书,1,102
i_546b9bbb0863,かばん,かばん,名,包，公文包,1,102
i_0b26ec98cced,ノート,ノート,名,笔记本，本子,1,102
i_56eb07108324,鉛筆,えんぴつ,名,铅笔,1,102
i_fec25eb011b1,傘,かさ,名,伞,1,102
i_bd18dddba147,靴,くつ,名,鞋,1,102
i_962376ca1036,新聞,しんぶん,名,报纸,1,102
i_dfb0101be7a3,雑誌,ざっし,名,杂志,1,102
i_8db4b7f4e15c,辞書,じしょ,名,词典,1,102
i_c0dc72a5ef96,カメラ,カメラ,名,照相机,1,102
i_1341b5e16566,テレビ,テレビ,名,电视机(television),1,102
i_63452fd0f303,パソコン,パソコン,名,个人电脑(personal computer),1,102
i_57724ada8baa,ラジオ,ラジオ,名,收音机(radio),1,102
i_634fbb2a0379,電話,でんわ,名,电话,1,102
i_ac5cb8ff2dfd,机,つくえ,名,桌子，书桌,1,102
i_167311d15015,いす,いす,名,椅子,1,102
i_f2a9d896ed6a,かぎ,かぎ,名,钥匙，锁,1,102
i_e5a11f47926b,時計,とけい,名,钟，表,1,102
i_b8840b1c4db6,手帳,てちょう,名,记事本,1,102
i_65849b220a23,写真,しゃしん,名,照片,1,102
i_6e992ece7c88,車,くるま,名,车,1,102
i_30b46b93a9e9,自転車,じてんしゃ,名,自行车,1,102
i_194486b6f710,お土産,おみやげ,名,礼物,1,102
i_1a0b74cab1e1,名産品,めいさんひん,名,特产，名产,1,102
i_7e7a22f735f9,シルク,シルク,名,丝绸(silk),1,102
i_194b75dc6fc9,ハンカチ,ハンカチ,名,手绢(handkerchief),1,102
i_3f9ede6e4a14,会社,かいしゃ,名,公司,1,102
i_1219f0bf21b2,方,かた,名,（敬称）位，人,1,102
i_cb83efcb4448,人,ひと,名,人,1,102
i_7c00de0bad5e,家族,かぞく,名,家人，家属,1,102
i_30b32074409d,母,はは,名,（我）母亲,1,102
i_cba33e9c99ab,お母さん,おかあさん,名,母亲,1,102
i_f4f1a7b8f7ea,日本語,にほんご,名,日语,1,102
i_a9d568ab7591,中国語,ちゅうごくご,名,汉语，中文,1,102
i_d98b2ba0f85b,これ,これ,代,这，这个,1,102
i_5ed1f230567d,それ,それ,代,那，那个,1,102
i_408412defec8,あれ,あれ,代,那，那个,1,102
i_d283ae29261e,どれ,どれ,疑,哪个,1,102
i_2a2710e8369a,何,なん,疑,什么,1,102
i_56348cd2185e,だれ,だれ,疑,谁,1,102
i_4fc51da29b71,どなた,どなた,疑,哪位,1,102
i_4a78e20489fb,この,この,连,这，这个,1,102
i_153db22ee7ca,その,その,连,那，那个,1,102
i_5d5dd909fe4e,あの,あの,连,那，那个,1,102
i_71ac6c65d834,どの,どの,连,哪个,1,102
i_4e37adf16db5,えっ,えっ,叹,啊,1,102
i_5d9d2deed823,わあ,わあ,叹,哇,1,102
i_1342e0850bad,ええ,ええ,叹,（应答）嗯，是,1,102
i_519cdd29c68b,長島,ながしま,专,长岛,1,102
i_c423009ee4ce,日本,にほん,专,日本,1,102
i_1df5811f420c,スワトウ,スワトウ,专,汕头,1,102
i_74854a98d577,ロンドン,ロンドン,专,伦敦(London),1,102
i_8d61a04eae23,ありがとうございます,ありがとうございます,熟语,谢谢,1,102
i_52de88c81468,おいくつ,おいくつ,熟语,多大,1,102
i_71db3d52a1c8,デパート,デパート,名,百货商店(department store),1,103
i_dbb440790aa9,食堂,しょくどう,名,食堂,1,103
i_0847e0f39a3f,郵便局,ゆうびんきょく,名,邮局,1,103
i_0ca5894293b3,銀行,ぎんこう,名,银行,1,103
i_f703d275a5aa,図書館,としょかん,名,图书馆,1,103
i_4695579a2e9d,マンション,マンション,名,（高级）公寓(mansion),1,103
i_612cff8ffb7e,ホテル,ホテル,名,宾馆(hotel),1,103
i_e2ca838d7741,コンビニ,コンビニ,名,便利店(convenience store),1,103
i_7b52effade98,喫茶店,きっさてん,名,咖啡馆,1,103
i_c2d996cd93bb,病院,びょういん,名,医院,1,103
i_57aadf2d2b7b,本屋,ほんや,名,书店,1,103
i_851162028f8b,レストラン,レストラン,名,餐馆，西餐馆(restaurant),1,103
i_115e80bfc777,ビル,ビル,名,大楼，大厦(building),1,103
i_65e04a2b65c5,建物,たてもの,名,大楼，建筑物,1,103
i_c9fbf2fdec9f,売り場,うりば,名,柜台，出售处,1,103
i_aeb49a033620,トイレ,トイレ,名,厕所，盥洗室(toilet),1,103
i_43bf4dc502eb,入り口,いりぐち,名,入口,1,103
i_62e62510bdcc,事務所,じむしょ,名,事务所，办事处,1,103
i_559fd7ac81d5,受付,うけつけ,名,接待处,1,103
i_57f70e037342,バーゲン会場,バーゲンかいじょう,名,降价处理(bargain)大卖场,1,103
i_5421e71ab18b,エスカレーター,エスカレーター,名,自动扶梯(escalator),1,103
i_fd42d4dc4da9,服,ふく,名,衣服,1,103
i_69c0dbae259e,コート,コート,名,风衣，大衣(coat),1,103
i_f76122ac66be,デジカメ,デジカメ,名,数码相机(digital camera),1,103
i_b6d46b3b9e61,国,くに,名,国，国家,1,103
i_7cde9f2b35e2,地図,ちず,名,地图,1,103
i_397dd2a57c65,隣,となり,名,旁边,1,103
i_df9839df48b2,周辺,しゅうへん,名,附近，周边,1,103
i_85e3cdfa6c4c,今日,きょう,名,今天,1,103
i_0df1e7a9a299,水曜日,すいようび,名,星期三,1,103
i_276e6ae07d3e,木曜日,もくようび,名,星期四,1,103
i_6d6699574e90,ここ,ここ,代,这里，这儿,1,103
i_e2e90ea2a63e,そこ,そこ,代,那里，那儿,1,103
i_b4b56c37b96e,あそこ,あそこ,代,那里，那儿,1,103
i_e5e6759602b2,こちら,こちら,代,这儿，这边,1,103
i_38255633084c,そちら,そちら,代,那儿，那边,1,103
i_8e644646ffe6,あちら,あちら,代,那儿，那边,1,103
i_d6e12282f17b,どこ,どこ,疑,哪里，哪儿,1,103
i_6ba532ea9861,どちら,どちら,疑,哪儿，哪边,1,103
i_db96b629dc1b,あのう,あのう,叹,请问，对不起,1,103
i_6f91c1684303,上海,シャンハイ,专,上海,1,103
i_bc522e3c9da1,東京,とうきょう,专,东京,1,103
i_bdcc3db4eb8f,いくら,いくら,熟语,多少钱,1,103
i_c3c85cd0cd01,部屋,へや,名,房间，屋子,1,104
i_48edc0ad8ec3,庭,にわ,名,院子,1,104
i_8937e28e7069,家,いえ,名,家,1,104
i_36cfa00e994a,居間,いま,名,起居室,1,104
i_a5aadb7c450f,冷蔵庫,れいぞうこ,名,冰箱,1,104
i_29c5db113ae0,壁,かべ,名,墙壁,1,104
i_27613c053117,スイッチ,スイッチ,名,开关(switch),1,104
i_c3f46083c870,本棚,ほんだな,名,书架,1,104
i_9e2bb1cd61fd,ベッド,ベッド,名,床(bed),1,104
i_cdaf3a043104,猫,ねこ,名,猫,1,104
i_106255190314,犬,いぬ,名,狗,1,104
i_92927b5668ab,箱,はこ,名,盒子，箱子,1,104
i_47c5710ec9ed,眼鏡,めがね,名,眼镜,1,104
i_73e438981186,ビデオ,ビデオ,名,录像机(video),1,104
i_e908d077fb87,サッカーボール,サッカーボール,名,足球(soccer ball),1,104
i_7280a91eaede,ビール,ビール,名,啤酒(beer),1,104
i_00f23281ae4c,ウイスキー,ウイスキー,名,威士忌(whiskey),1,104
i_ac74680b8c31,子供,こども,名,孩子，小孩,1,104
i_43331e7f3dcf,兄弟,きょうだい,名,兄弟姐妹,1,104
i_02d5f0030587,両親,りょうしん,名,父母，双亲,1,104
i_a921e91e845e,妹,いもうと,名,妹妹,1,104
i_3dfdd5b1ad2f,男,おとこ,名,男,1,104
i_d6290c3f7da9,女,おんな,名,女,1,104
i_d0bde75f2fa8,生徒,せいと,名,学生,1,104
i_3c273c29c8b6,上,うえ,名,上面,1,104
i_84a29628b789,外,そと,名,外面,1,104
i_3aaaf1a2d4b5,中,なか,名,里面，内部，中间,1,104
i_52e1bce52e21,下,した,名,下面,1,104
i_7a2d40785261,前,まえ,名,前，前面,1,104
i_4107b34a1955,後ろ,うしろ,名,后，后面,1,104
i_5fb1bf6db550,近く,ちかく,名,附近，近旁,1,104
i_df8e5cdca291,場所,ばしょ,名,所在地，地方，场所,1,104
i_514812f6c74a,教室,きょうしつ,名,教室,1,104
i_ce86b837ad9c,会議室,かいぎしつ,名,会议室,1,104
i_45284fa16bb7,図書室,としょしつ,名,图书室,1,104
i_039331687892,公園,こうえん,名,公园,1,104
i_39238f4200ae,花屋,はなや,名,花店,1,104
i_93bb00d52a83,売店,ばいてん,名,小卖部，售货亭,1,104
i_4e69410a6816,駅,えき,名,车站,1,104
i_4ef13d782796,地下鉄,ちかてつ,名,地铁,1,104
i_0aa54a936cef,木,き,名,树，树木,1,104
i_f69be2bd7582,一人暮らし,ひとりぐらし,名,单身生活,1,104
i_6d3371e586ab,あります,あります,动1,【自】有，在（非意志者）,1,104
i_8fa596a777da,います,います,动2,【自】有，在（具意志者）,1,104
i_de1b15c37012,ええと,ええと,叹,啊，嗯,1,104
i_f6fcf2922b2d,横浜,よこはま,专,横滨,1,104
i_9d7a27bbfe8a,名古屋,なごや,专,名古屋,1,104
i_4f1df40c45d7,大阪,おおさか,专,大阪,1,104
i_b235c2ce7be7,JR,ジェーアール,专,JR(Japan Railways),1,104
i_76aa57019286,今,いま,名,现在,1,105
i_e0036eb56aa2,先週,せんしゅう,名,上个星期,1,105
i_7d8c941fb3f2,来週,らいしゅう,名,下个星期,1,105
i_7b2060d050c7,さ来週,さらいしゅう,名,下下个星期,1,105
i_223a00def9a7,今週,こんしゅう,名,这个星期,1,105
i_ac3f708047e9,昨日,きのう,名,昨天,1,105
i_5811f60aec2b,明日,あした,名,明天,1,105
i_5867ad0cc628,あさって,あさって,名,后天,1,105
i_f0fb7253df78,おととい,おととい,名,前天,1,105
i_9a86f2bc30e8,毎日,まいにち,名,每天，每日,1,105
i_6802ed32a9b8,毎朝,まいあさ,名,每天早晨,1,105
i_1ddbf7bed139,毎晩,まいばん,名,每天晚上,1,105
i_cb5f8d726e33,毎週,まいしゅう,名,每个星期,1,105
i_935e02883b47,午前,ごぜん,名,上午,1,105
i_0cb1af84e1f4,am,エーエム,名,上午(am),1,105
i_8c178395c1b3,午後,ごご,名,下午,1,105
i_b2f39ef6cff9,pm,ピーエム,名,下午(pm),1,105
i_17b4882b2742,日曜日,にちようび,名,星期日,1,105
i_1e847de28511,月曜日,げつようび,名,星期一,1,105
i_c048f00d1abf,火曜日,かようび,名,星期二,1,105
i_fc40d5ac49bd,金曜日,きんようび,名,星期五,1,105
i_b7ef943064df,土曜日,どようび,名,星期六,1,105
i_01c4262f48ec,今朝,けさ,名,今天早晨,1,105
i_bc35318e3ee1,今晩,こんばん,名,今天晚上,1,105
i_b8e3cbb07d50,来年,らいねん,名,明年,1,105
i_4a27a3623f5d,去年,きょねん,名,去年,1,105
i_973a14847c6f,夜,よる,名,晚上，夜里，夜晚,1,105
i_448e89e26f65,晩,ばん,名,晚上,1,105
i_ab543b5552f6,朝,あさ,名,早晨,1,105
i_3aca7e93def8,学校,がっこう,名,学校,1,105
i_767dcf5bbdb6,試験,しけん,名,考试,1,105
i_721fd158a994,仕事,しごと,名,工作,1,105
i_e065ca35d994,遅刻,ちこく,名,迟到,1,105
i_e0bb222c0dd1,休み,やすみ,名,休息,1,105
i_4888e8dd00ba,出張,しゅっちょう,名,出差,1,105
i_fca2c5dbfe7b,研修,けんしゅう,名,进修,1,105
i_b0e78dad59bc,旅行,りょこう,名,旅行,1,105
i_8df455b9243f,展覧会,てんらんかい,名,展览会,1,105
i_aaad13f2f787,歓迎会,かんげいかい,名,欢迎会,1,105
i_49dceb1e6cbc,パーティー,パーティー,名,联欢会(party),1,105
i_cd98e179a7fb,お宅,おたく,名,府上，（您）家,1,105
i_3f5f4dcfd02a,いつ,いつ,疑,什么时候,1,105
i_49ff1326e696,休みます,やすみます,动1,【自他】休息,1,105
i_a5040b425e25,働きます,はたらきます,动1,【自】工作,1,105
i_ed46303af48c,始まります,はじまります,动1,【自】开始,1,105
i_89567e24f36c,終わります,おわります,动1,【自他】结束,1,105
i_485ea71b0863,起きます,おきます,动2,【自】起床,1,105
i_0facf2f94977,寝ます,ねます,动2,【自】睡觉,1,105
i_a0893dbfe5da,勉強します,べんきょうします,动3,学习,1,105
i_ea9fd7839888,いつも,いつも,副,经常，总是,1,105
i_2d43505a6df9,北京支社,ペキンししゃ,专,北京分社,1,105
i_f5394721588a,神戸,こうべ,专,神户,1,105
i_13dfe4820af4,おはよう,おはよう,熟语,你早,1,105
i_57d20834591a,来月,らいげつ,名,下个月,1,106
i_7396c3f6dbe3,先月,せんげつ,名,上个月,1,106
i_4c884a70b2ca,夜中,よなか,名,午夜，半夜,1,106
i_7fd1cbb60317,ゆうべ,ゆうべ,名,昨天晚上,1,106
i_6b9513f4d0d1,コンサート,コンサート,名,音乐会(concert),1,106
i_c23f90d7034a,クリスマス,クリスマス,名,圣诞节(christmas),1,106
i_4e30f04785ac,誕生日,たんじょうび,名,生日,1,106
i_5f84d90038aa,こどもの日,こどものひ,名,儿童节,1,106
i_158837417098,夏休み,なつやすみ,名,暑假,1,106
i_efcdd4036c80,交通機関,こうつうきかん,名,交通工具,1,106
i_976a649b0de0,新幹線,しんかんせん,名,新干线,1,106
i_6716b3265098,飛行機,ひこうき,名,飞机,1,106
i_0f8d05cf2b6d,フェリー,フェリー,名,渡轮(ferry),1,106
i_2d70e806e607,電車,でんしゃ,名,电车,1,106
i_87d765c0b98c,バス,バス,名,公共汽车(bus),1,106
i_8e1e5535afdd,タクシー,タクシー,名,出租车(taxi),1,106
i_331e5416ba6f,美術館,びじゅつかん,名,美术馆,1,106
i_d69642e3f8e0,アパート,アパート,名,公寓(apartment),1,106
i_e58dcb2d2af8,うち,うち,名,家,1,106
i_5405d8340225,プール,プール,名,游泳池(swimming pool),1,106
i_df65272e2b7e,友達,ともだち,名,朋友,1,106
i_a4e75c076d7e,弟,おとうと,名,弟弟,1,106
i_68c922c7df46,行きます,いきます,动1,【自】去,1,106
i_efd301cbe1d8,帰ります,かえります,动1,【自】回来，回去,1,106
i_e80c44efd626,来ます,きます,动3,【自】来,1,106
i_163e5cabfb53,たしか,たしか,副,好像是，大概；的确,1,106
i_c3a4ace76d71,まっすぐ,まっすぐ,副,径直，笔直,1,106
i_b290721a65c3,いっしょに,いっしょに,副,一起,1,106
i_58de35fb0443,佐藤,さとう,专,佐藤,1,106
i_8b642a0a264f,北京,ペキン,专,北京,1,106
i_fb95af7f75bf,アメリカ,アメリカ,专,美国(America),1,106
i_77fd65fbc310,韓国,かんこく,专,韩国,1,106
i_469225d50d6d,フランス,フランス,专,法国(France),1,106
i_c10744d19ca2,広島,ひろしま,专,广岛,1,106
i_be55c2b189f8,京都,きょうと,专,京都,1,106
i_1b4dcfe32410,北海道,ほっかいどう,专,北海道,1,106
i_40d61020f456,箱根,はこね,专,箱根,1,106
i_95d81f23900d,銀座,ぎんざ,专,银座,1,106
i_426ecf0422a3,渋谷,しぶや,专,涩谷,1,106
i_d99710772514,新宿,しんじゅく,专,新宿,1,106
i_d07af3474bb9,お疲れ様でした,おつかれさまでした,熟语,够累的,1,106
i_8b700e5d25fa,お先に失礼します,おさきにしつれいします,熟语,我先走了，我先告辞了,1,106
i_36aa01893344,歩いて,あるいて,熟语,步行,1,106
i_f3313b4ab85d,大変ですね,たいへんですね,熟语,真不容易，够受的，不得了,1,106
i_822e8dc9c5e2,コーヒー,コーヒー,名,咖啡(coffee),1,107
i_74d2d7847be8,コーラ,コーラ,名,可乐(cola),1,107
i_e3f138c4137f,お茶,おちゃ,名,茶,1,107
i_34caef95887c,ワイン,ワイン,名,葡萄酒(wine),1,107
i_217bab9f1386,パン,パン,名,面包(pão),1,107
i_d89cf2b23ff1,ケーキ,ケーキ,名,蛋糕(cake),1,107
i_f44a68310111,お粥,おかゆ,名,粥,1,107
i_939089917727,昼ご飯,ひるごはん,名,午饭,1,107
i_620994b17339,お弁当,おべんとう,名,盒饭,1,107
i_1642cc8997e6,そば,そば,名,荞麦面,1,107
i_e1303aa5e4ff,うどん,うどん,名,面条,1,107
i_f264238dc47d,親子丼,おやこどん,名,鸡肉鸡蛋盖饭,1,107
i_6184c2a01f31,カレー,カレー,名,咖喱（饭）(curry),1,107
i_9bb003d57d4b,卵,たまご,名,鸡蛋,1,107
i_3a80c54ad9e6,チーズ,チーズ,名,干酪(cheese),1,107
i_9acbda251324,リンゴ,リンゴ,名,苹果,1,107
i_9a0adad6ff55,イチゴ,イチゴ,名,草莓,1,107
i_53e87fb697e9,そば屋,そばや,名,荞麦面馆,1,107
i_93c9323d2eb4,テニス,テニス,名,网球(tennis),1,107
i_903af8478867,ジョギング,ジョギング,名,慢跑，跑步(jogging),1,107
i_2d9263eb4fc8,サッカー,サッカー,名,足球(soccer),1,107
i_4a6c6b414d95,野球,やきゅう,名,棒球,1,107
i_757053a2889d,申込書,もうしこみしょ,名,申请书,1,107
i_c8ef681a9072,手紙,てがみ,名,信,1,107
i_e5643c6d8ea2,ＣＤ,シーディー,名,CD,1,107
i_65aa7bc6d8a2,音楽,おんがく,名,音乐,1,107
i_4e3655e08e51,映画,えいが,名,电影,1,107
i_f9d6244d76c3,動物園,どうぶつえん,名,动物园,1,107
i_6553fed30b97,パンダ,パンダ,名,熊猫(panda),1,107
i_6afce23a2d80,飲みます,のみます,动1,【他】喝,1,107
i_89577ada261f,買います,かいます,动1,【他】买,1,107
i_ca486884af2b,撮ります,とります,动1,【他】拍照，拍摄,1,107
i_976b34909fbf,書きます,かきます,动1,【他】写,1,107
i_ae133846d82f,読みます,よみます,动1,【他】读,1,107
i_d5d9dad9e866,聞きます,ききます,动1,【他】听,1,107
i_0e74b0b9b9fc,食べます,たべます,动2,【他】吃,1,107
i_9ccf764f1675,見ます,みます,动2,【他】看,1,107
i_1ba8e6bdb1dc,します,します,动3,干，做,1,107
i_4d5bc8c00f4b,掃除します,そうじします,动3,打扫，扫除,1,107
i_42db388a7a96,これから,これから,副,从现在起，今后,1,107
i_16f57fd9b16e,じゃあ,じゃあ,连,那么,1,107
i_87dd7666a0c1,では,では,连,那么,1,107
i_06d3257ba64c,いらっしゃいませ,いらっしゃいませ,熟语,欢迎光临,1,107
i_08b883aa0487,失礼します,しつれいします,熟语,告辞了，我走了,1,107
i_a3b274bdd2a8,失礼しました,しつれいしました,熟语,打搅了，失礼了,1,107
i_fbcadccac04d,いってまいります,いってまいります,熟语,我走了,1,107
i_858822ef6872,いってきます,いってきます,熟语,我走了,1,107
i_015fc13b1319,いってらっしゃい,いってらっしゃい,熟语,你走好,1,107
i_9181c2a0c847,ただいま,ただいま,熟语,我回来了,1,107
i_d39852ba5277,お帰りなさい,おかえりなさい,熟语,你回来了,1,107
i_88ea5cdd17a9,かしこまりました,かしこまりました,熟语,我知道了,1,107
i_a840e4746e25,お邪魔します,おじゃまします,熟语,打扰了,1,107
i_196a19511ee3,ください,ください,熟语,给我,1,107
i_e068eb9c582b,午前中,ごぜんちゅう,熟语,上午,1,107
i_f126a42fe1fa,プレゼント,プレゼント,名,礼物(present),1,108
i_1788fe5a02e2,チケット,チケット,名,票(ticket),1,108
i_4a0bccf4a3b8,パンフレット,パンフレット,名,小册子(pamphlet),1,108
i_2cf5b1ce3bec,記念品,きねんひん,名,纪念品,1,108
i_0b0f6280a30b,スケジュール表,スケジュールひょう,名,日程(schedule)表,1,108
i_d0c314d6e380,写真集,しゃしんしゅう,名,影集,1,108
i_04621499f748,花,はな,名,花,1,108
i_8e4efd85a809,お金,おかね,名,钱，金钱,1,108
i_1dd777986d32,ボールペン,ボールペン,名,圆珠笔(ballpoint pen),1,108
i_10bd43f87b7e,宿題,しゅくだい,名,作业,1,108
i_df64aef6c2c4,航空便,こうくうびん,名,航空邮件,1,108
i_29ecf4260c17,速達,そくたつ,名,速递，快件,1,108
i_b3ddb9a18327,ファックス,ファックス,名,传真(fax),1,108
i_abf6d9390c66,メール,メール,名,邮件(mail),1,108
i_d61805bd2061,電話番号,でんわばんごう,名,电话号码,1,108
i_07df5a6567aa,住所,じゅうしょ,名,住址,1,108
i_1beb45e0b6e7,名前,なまえ,名,姓名,1,108
i_8e9b9bf0668c,件,けん,名,事件，事情,1,108
i_23a8bbbfd82f,新聞紙,しんぶんし,名,报纸,1,108
i_4740af967e5d,紙飛行機,かみひこうき,名,纸折的飞机,1,108
i_9175dfe56c01,チョコレート,チョコレート,名,巧克力(chocolate),1,108
i_28ae4ff9466d,アイスクリーム,アイスクリーム,名,冰激凌(ice cream),1,108
i_dae117ec86b1,小麦粉,こむぎこ,名,面粉,1,108
i_5928a95133ec,箸,はし,名,筷子,1,108
i_bec18845488a,スプーン,スプーン,名,勺子(spoon),1,108
i_d1daf5dd775d,お兄さん,おにいさん,名,哥哥,1,108
i_3428e6754e7c,韓国語,かんこくご,名,韩语,1,108
i_384f57668c34,夕方,ゆうがた,名,傍晚,1,108
i_ae19d8920bdd,昼休み,ひるやすみ,名,午休,1,108
i_cddc0e1d6cf5,もらいます,もらいます,动1,【他】拿到，得到,1,108
i_9567d8a65f9a,会います,あいます,动1,【自】见,1,108
i_7c2e866da9ca,送ります,おくります,动1,【他】寄,1,108
i_5effda8c231d,作ります,つくります,动1,【他】做，制造,1,108
i_0d49e9d3a401,太ります,ふとります,动1,【自】胖,1,108
i_400d6c7e0012,出します,だします,动1,【他】寄（信）,1,108
i_53b1cf813c0e,届きます,とどきます,动1,【自】收到，送到，寄到,1,108
i_0165287249ff,かきます,かきます,动1,【他】画,1,108
i_13862f8fccce,貸します,かします,动1,【他】借出，借给,1,108
i_ef1583240440,習います,ならいます,动1,【他】学习,1,108
i_228c059c0d90,あげます,あげます,动2,【他】给,1,108
i_73fe981dc7b8,かけます,かけます,动2,【他】打（电话）,1,108
i_7980b8883035,借ります,かります,动2,【他】（向别人）借,1,108
i_c8023dba00d1,教えます,おしえます,动2,【他】教,1,108
i_96fad81469f6,もう,もう,副,已经,1,108
i_40bfc734602d,さっき,さっき,副,刚才,1,108
i_14042576817a,たった今,たったいま,副,刚刚,1,108
i_f76a850d72bb,もう一度,もういちど,副,再一次,1,108
i_cfe4447b77f5,前に,まえに,副,以前,1,108
i_80f14a8a5d15,陳,ちん,专,陈,1,108
i_51dc9199d4a5,どうですか,どうですか,熟语,怎样，如何,1,108
i_a44f51252223,お願いします,おねがいします,熟语,拜托了,1,108
i_491b61f61ef6,分かりました,わかりました,熟语,明白了,1,108
i_c317e030b2da,よかったです,よかったです,熟语,太好了,1,108
i_a24f8e5fa696,料理,りょうり,名,菜肴，饭菜,1,109
i_f07e87cf5073,四川料理,しせんりょうり,名,四川菜,1,109
i_9fa75db4a5e7,スープ,スープ,名,汤(soup),1,109
i_c74f74b984ff,北京ダック,ぺキンダック,名,北京烤鸭(duck),1,109
i_021d6787b0d4,食べ物,たべもの,名,食物，食品,1,109
i_a51d62f43e47,すき焼き,すきやき,名,日式牛肉火锅,1,109
i_33eab2b8949f,温泉,おんせん,名,温泉,1,109
i_6479cab182c0,お湯,おゆ,名,热水，开水,1,109
i_cf96d962e7d5,水,みず,名,水，凉水,1,109
i_57e32d51910f,浴衣,ゆかた,名,浴衣，夏季和服,1,109
i_f8686f16f9a4,眺め,ながめ,名,景色，风景,1,109
i_810221ee533c,薬,くすり,名,药,1,109
i_27d2dbdd0da5,天気,てんき,名,天气,1,109
i_a6118d0dd57e,海,うみ,名,大海,1,109
i_a2b3270dd667,山,やま,名,山,1,109
i_bc2867865d24,紙,かみ,名,纸,1,109
i_396ae5f3be0a,ニュース,ニュース,名,新闻(news),1,109
i_157a860aa4b6,女性,じょせい,名,女性,1,109
i_5f8bb339df5d,お客様,おきゃくさま,名,来宾,1,109
i_139eea2b3f09,グラス,グラス,名,玻璃杯(glass),1,109
i_88eb48b8743f,歌舞伎,かぶき,名,歌舞伎,1,109
i_1405e7a8e6c6,気持ち,きもち,名,心情,1,109
i_fe1ca8b02cee,たくさん,たくさん,名,很多,1,109
i_67b2909fd541,辛い,からい,形1,辣,1,109
i_74d4994980ee,甘い,あまい,形1,甜,1,109
i_1480d07e1dd4,塩辛い,しおからい,形1,咸,1,109
i_7305283b42b6,しょっぱい,しょっぱい,形1,咸,1,109
